""	"task"	"year"	"gini"	"pielou"	"simpson"	"task_size"	"task_age"	"pwc_size"	"CV"	"NLP"	"Methodology"
"371"	"Fine-Grained Image Classification"	"2018"	"0.38935574229691877"	"0.9202309804838382"	"0.6784615384615386"	"63"	"2013.0"	"36754"	"1"	"0"	"1"
"372"	"Fine-Grained Image Classification"	"2019"	"0.58"	"0.821867060799746"	"0.37185780157667697"	"100"	"2013.0"	"49025"	"1"	"0"	"1"
"373"	"Fine-Grained Image Classification"	"2020"	"0.6141422959406373"	"0.8130305190315963"	"0.3785865938732181"	"158"	"2013.0"	"63637"	"1"	"0"	"1"
"374"	"Fine-Grained Image Classification"	"2021"	"0.5491803278688525"	"0.8518745502834667"	"0.4071561439982494"	"122"	"2013.0"	"37713"	"1"	"0"	"1"
"375"	"Grammatical Error Correction"	"2014"	""	""	"1.0"	"8"	"2012.0"	"9766"	"0"	"1"	"0"
"376"	"Grammatical Error Correction"	"2015"	""	""	"1.0"	"5"	"2012.0"	"12115"	"0"	"1"	"0"
"377"	"Grammatical Error Correction"	"2016"	""	""	"1.0"	"9"	"2012.0"	"17276"	"0"	"1"	"0"
"378"	"Grammatical Error Correction"	"2017"	"0.09090909090909091"	"0.9940302114769566"	"0.9918032786885248"	"11"	"2012.0"	"23430"	"0"	"1"	"0"
"379"	"Grammatical Error Correction"	"2018"	"0.14285714285714285"	"0.9852281360342515"	"0.9800000000000002"	"21"	"2012.0"	"36754"	"0"	"1"	"0"
"380"	"Grammatical Error Correction"	"2019"	"0.5757575757575758"	"0.7625050928666859"	"0.5807999999999999"	"33"	"2012.0"	"49025"	"0"	"1"	"0"
"381"	"Grammatical Error Correction"	"2020"	"0.5384615384615384"	"0.7732967821474692"	"0.5787671232876712"	"13"	"2012.0"	"63637"	"0"	"1"	"0"
"382"	"Grammatical Error Correction"	"2021"	"0.35000000000000003"	"0.9138646883853215"	"0.769230769230769"	"10"	"2012.0"	"37713"	"0"	"1"	"0"
"383"	"Hand Gesture Recognition"	"2012"	"0.0"	"1.0"	"1.0"	"2"	"2013.0"	"4735"	"1"	"0"	"0"
"384"	"Hand Gesture Recognition"	"2013"	""	""	"1.0"	"1"	"2013.0"	"6822"	"1"	"0"	"0"
"385"	"Hand Gesture Recognition"	"2014"	"0.19999999999999998"	"0.9609640474436812"	"0.8928571428571428"	"5"	"2013.0"	"9766"	"1"	"0"	"0"
"386"	"Hand Gesture Recognition"	"2015"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2013.0"	"12115"	"1"	"0"	"0"
"387"	"Hand Gesture Recognition"	"2016"	"0.3333333333333333"	"0.9336471673307072"	"0.7562500000000002"	"22"	"2013.0"	"17276"	"1"	"0"	"0"
"388"	"Hand Gesture Recognition"	"2017"	"0.6177777777777778"	"0.749505364326907"	"0.3645364536453645"	"45"	"2013.0"	"23430"	"1"	"0"	"0"
"389"	"Hand Gesture Recognition"	"2018"	"0.5590277777777778"	"0.768269785791041"	"0.3199111357956123"	"48"	"2013.0"	"36754"	"1"	"0"	"0"
"390"	"Hand Gesture Recognition"	"2019"	"0.6025641025641025"	"0.7493129352418991"	"0.311601150527325"	"65"	"2013.0"	"49025"	"1"	"0"	"0"
"391"	"Hand Gesture Recognition"	"2020"	"0.6480263157894737"	"0.6665361591996011"	"0.1841726618705036"	"64"	"2013.0"	"63637"	"1"	"0"	"0"
"392"	"Hand Gesture Recognition"	"2021"	"0.44642857142857145"	"0.8435463540765221"	"0.5517241379310345"	"16"	"2013.0"	"37713"	"1"	"0"	"0"
"393"	"Image Captioning"	"2011"	""	""	"1.0"	"1"	"2011.0"	"359"	"1"	"0"	"0"
"394"	"Image Captioning"	"2014"	"0.25"	"0.954434002924965"	"0.9411764705882353"	"8"	"2011.0"	"9766"	"1"	"0"	"0"
"395"	"Image Captioning"	"2015"	"0.7205882352941175"	"0.6189866022538522"	"0.41732851985559566"	"34"	"2011.0"	"12115"	"1"	"0"	"0"
"396"	"Image Captioning"	"2016"	"0.7631578947368421"	"0.5570457967439021"	"0.398405885959534"	"57"	"2011.0"	"17276"	"1"	"0"	"0"
"397"	"Image Captioning"	"2017"	"0.7948717948717948"	"0.5022926057951812"	"0.4111922141119221"	"52"	"2011.0"	"23430"	"1"	"0"	"0"
"398"	"Image Captioning"	"2018"	"0.823076923076923"	"0.4911306199196834"	"0.18764746703678"	"104"	"2011.0"	"36754"	"1"	"0"	"0"
"399"	"Image Captioning"	"2019"	"0.8200542005420054"	"0.4837208301075454"	"0.1342556439017464"	"123"	"2011.0"	"49025"	"1"	"0"	"0"
"400"	"Image Captioning"	"2020"	"0.7214700193423598"	"0.6573447010153013"	"0.17305131218174694"	"141"	"2011.0"	"63637"	"1"	"0"	"0"
"401"	"Image Captioning"	"2021"	"0.6726190476190476"	"0.7077484077119235"	"0.27736757624398073"	"72"	"2011.0"	"37713"	"1"	"0"	"0"
"402"	"Image Classification"	"2007"	""	""	"1.0"	"1"	"2007.0"	"91"	"1"	"0"	"1"
"403"	"Image Classification"	"2010"	"0.19999999999999998"	"0.9609640474436812"	"0.8928571428571428"	"5"	"2007.0"	"353"	"1"	"0"	"1"
"404"	"Image Classification"	"2011"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	"2007.0"	"359"	"1"	"0"	"1"
"405"	"Image Classification"	"2012"	"0.3333333333333333"	"0.9182958340544897"	"0.81"	"9"	"2007.0"	"4735"	"1"	"0"	"1"
"406"	"Image Classification"	"2013"	"0.4006734006734007"	"0.8969420463862061"	"0.6936305732484077"	"33"	"2007.0"	"6822"	"1"	"0"	"1"
"407"	"Image Classification"	"2014"	"0.49465020576131685"	"0.870780592066975"	"0.5489457831325302"	"81"	"2007.0"	"9766"	"1"	"0"	"1"
"408"	"Image Classification"	"2015"	"0.6499838553438811"	"0.7708153904197164"	"0.36952712100139096"	"163"	"2007.0"	"12115"	"1"	"0"	"1"
"409"	"Image Classification"	"2016"	"0.6839754327191514"	"0.7485892203623228"	"0.28928644478859245"	"199"	"2007.0"	"17276"	"1"	"0"	"1"
"410"	"Image Classification"	"2017"	"0.7401405420909221"	"0.7018236501370508"	"0.20378616289396956"	"367"	"2007.0"	"23430"	"1"	"0"	"1"
"411"	"Image Classification"	"2018"	"0.7693545914456539"	"0.6784470374373821"	"0.17552216307410481"	"593"	"2007.0"	"36754"	"1"	"0"	"1"
"412"	"Image Classification"	"2019"	"0.7943138695066716"	"0.667960498288189"	"0.1492525094712381"	"1167"	"2007.0"	"49025"	"1"	"0"	"1"
"413"	"Image Classification"	"2020"	"0.8180033393882682"	"0.6533767658139148"	"0.12132659523160477"	"1473"	"2007.0"	"63637"	"1"	"0"	"1"
"414"	"Image Classification"	"2021"	"0.8097155730780061"	"0.649048031890711"	"0.11972704450231651"	"1060"	"2007.0"	"37713"	"1"	"0"	"1"
"415"	"Image Clustering"	"2012"	"0.25"	"0.930628224416578"	"0.7619047619047619"	"8"	"2009.0"	"4735"	"1"	"0"	"0"
"416"	"Image Clustering"	"2013"	"0.0"	"1.0000000000000002"	"0.9999999999999998"	"5"	"2009.0"	"6822"	"1"	"0"	"0"
"417"	"Image Clustering"	"2014"	"0.0"	"1.0"	"1.0"	"2"	"2009.0"	"9766"	"1"	"0"	"0"
"418"	"Image Clustering"	"2015"	"0.20512820512820515"	"0.9686322539060781"	"0.894179894179894"	"13"	"2009.0"	"12115"	"1"	"0"	"0"
"419"	"Image Clustering"	"2016"	"0.1846153846153846"	"0.9775626835640333"	"0.8928571428571427"	"20"	"2009.0"	"17276"	"1"	"0"	"0"
"420"	"Image Clustering"	"2017"	"0.0"	"0.9999999999999999"	"1.0"	"14"	"2009.0"	"23430"	"1"	"0"	"0"
"421"	"Image Clustering"	"2018"	"0.36870026525198935"	"0.9216465776441213"	"0.6904761904761905"	"29"	"2009.0"	"36754"	"1"	"0"	"0"
"422"	"Image Clustering"	"2019"	"0.40404040404040403"	"0.9088278030883219"	"0.670153846153846"	"33"	"2009.0"	"49025"	"1"	"0"	"0"
"423"	"Image Clustering"	"2020"	"0.5376344086021506"	"0.8315338021903056"	"0.5318206972883232"	"62"	"2009.0"	"63637"	"1"	"0"	"0"
"424"	"Image Clustering"	"2021"	"0.3419354838709678"	"0.8813459387749928"	"0.7519561815336465"	"31"	"2009.0"	"37713"	"1"	"0"	"0"
"425"	"Image Compression"	"2014"	""	""	"1.0"	"1"	"2012.0"	"9766"	"1"	"0"	"0"
"426"	"Image Compression"	"2016"	""	""	"1.0"	"1"	"2012.0"	"17276"	"1"	"0"	"0"
"427"	"Image Compression"	"2017"	"0.3333333333333333"	"0.9206198357143047"	"0.8571428571428571"	"6"	"2012.0"	"23430"	"1"	"0"	"0"
"428"	"Image Compression"	"2018"	"0.4666666666666666"	"0.8427376486136672"	"0.6944444444444444"	"10"	"2012.0"	"36754"	"1"	"0"	"0"
"429"	"Image Compression"	"2019"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2012.0"	"49025"	"1"	"0"	"0"
"430"	"Image Compression"	"2020"	"0.52"	"0.7892663542982413"	"0.5000000000000001"	"15"	"2012.0"	"63637"	"1"	"0"	"0"
"431"	"Image Compression"	"2021"	"0.2"	"0.967132018086354"	"0.8888888888888888"	"8"	"2012.0"	"37713"	"1"	"0"	"0"
"432"	"Image Denoising"	"2015"	"0.5"	"0.8112781244591328"	"0.8"	"4"	"2008.0"	"12115"	"1"	"0"	"0"
"433"	"Image Denoising"	"2016"	"0.5"	"0.7743974703476993"	"0.5714285714285714"	"8"	"2008.0"	"17276"	"1"	"0"	"0"
"434"	"Image Denoising"	"2017"	"0.43333333333333335"	"0.8670089610455387"	"0.6716417910447761"	"15"	"2008.0"	"23430"	"1"	"0"	"0"
"435"	"Image Denoising"	"2018"	"0.5142857142857142"	"0.8357278906016296"	"0.5555555555555556"	"35"	"2008.0"	"36754"	"1"	"0"	"0"
"436"	"Image Denoising"	"2019"	"0.5540983606557377"	"0.8210704207627088"	"0.49819252912036427"	"61"	"2008.0"	"49025"	"1"	"0"	"0"
"437"	"Image Denoising"	"2020"	"0.5124875124875125"	"0.8522725925287086"	"0.5455204216073781"	"91"	"2008.0"	"63637"	"1"	"0"	"0"
"438"	"Image Denoising"	"2021"	"0.5266666666666666"	"0.8406970275992588"	"0.5546995377503852"	"60"	"2008.0"	"37713"	"1"	"0"	"0"
"439"	"Image Generation"	"2013"	""	""	"1.0"	"1"	"2013.0"	"6822"	"1"	"1"	"0"
"440"	"Image Generation"	"2014"	"0.0"	"1.0"	"1.0"	"4"	"2013.0"	"9766"	"1"	"1"	"0"
"441"	"Image Generation"	"2015"	"0.3970588235294118"	"0.8884461045429238"	"0.6296296296296297"	"17"	"2013.0"	"12115"	"1"	"1"	"0"
"442"	"Image Generation"	"2016"	"0.5192307692307693"	"0.845639507322806"	"0.5360824742268042"	"52"	"2013.0"	"17276"	"1"	"1"	"0"
"443"	"Image Generation"	"2017"	"0.588679245283019"	"0.8074672159577302"	"0.42767965895249704"	"106"	"2013.0"	"23430"	"1"	"1"	"0"
"444"	"Image Generation"	"2018"	"0.6311926605504586"	"0.7890943739003562"	"0.38034413765506203"	"218"	"2013.0"	"36754"	"1"	"1"	"0"
"445"	"Image Generation"	"2019"	"0.6531975819280941"	"0.7897567070208124"	"0.34597912808886955"	"449"	"2013.0"	"49025"	"1"	"1"	"0"
"446"	"Image Generation"	"2020"	"0.6597521736153898"	"0.782863997577348"	"0.37661296548884365"	"541"	"2013.0"	"63637"	"1"	"1"	"0"
"447"	"Image Generation"	"2021"	"0.6303284416491963"	"0.8000242176833533"	"0.4025380549009617"	"318"	"2013.0"	"37713"	"1"	"1"	"0"
"448"	"Image Inpainting"	"2016"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2010.0"	"17276"	"1"	"0"	"0"
"449"	"Image Inpainting"	"2017"	"0.2777777777777778"	"0.9462651872218009"	"0.8526315789473685"	"9"	"2010.0"	"23430"	"1"	"0"	"0"
"450"	"Image Inpainting"	"2018"	"0.4934210526315789"	"0.8503588262688607"	"0.5855636658556367"	"38"	"2010.0"	"36754"	"1"	"0"	"0"
"451"	"Image Inpainting"	"2019"	"0.6129518072289155"	"0.7827165008063605"	"0.37978940404652967"	"83"	"2010.0"	"49025"	"1"	"0"	"0"
"452"	"Image Inpainting"	"2020"	"0.598019801980198"	"0.8063196631691665"	"0.3774373774373774"	"101"	"2010.0"	"63637"	"1"	"0"	"0"
"453"	"Image Inpainting"	"2021"	"0.6260869565217392"	"0.74492781109725"	"0.3941877794336811"	"46"	"2010.0"	"37713"	"1"	"0"	"0"
"454"	"Image Retrieval"	"2012"	""	""	"1.0"	"1"	"2008.0"	"4735"	"1"	"0"	"0"
"455"	"Image Retrieval"	"2013"	"0.0"	"1.0"	"1.0"	"2"	"2008.0"	"6822"	"1"	"0"	"0"
"456"	"Image Retrieval"	"2014"	"0.45098039215686286"	"0.8607745910554754"	"0.598343685300207"	"17"	"2008.0"	"9766"	"1"	"0"	"0"
"457"	"Image Retrieval"	"2015"	"0.2698412698412698"	"0.9517619850443705"	"0.8820000000000001"	"21"	"2008.0"	"12115"	"1"	"0"	"0"
"458"	"Image Retrieval"	"2016"	"0.5469387755102041"	"0.814968396925475"	"0.523435796817092"	"49"	"2008.0"	"17276"	"1"	"0"	"0"
"459"	"Image Retrieval"	"2017"	"0.6"	"0.7820894128767841"	"0.4399999999999999"	"55"	"2008.0"	"23430"	"1"	"0"	"0"
"460"	"Image Retrieval"	"2018"	"0.5614035087719297"	"0.8137687812064057"	"0.4871794871794873"	"57"	"2008.0"	"36754"	"1"	"0"	"0"
"461"	"Image Retrieval"	"2019"	"0.6233974358974359"	"0.7683754501527936"	"0.36370157819225246"	"78"	"2008.0"	"49025"	"1"	"0"	"0"
"462"	"Image Retrieval"	"2020"	"0.5169430425378515"	"0.8615575723185968"	"0.4980373831775702"	"73"	"2008.0"	"63637"	"1"	"0"	"0"
"463"	"Image Retrieval"	"2021"	"0.4409005628517824"	"0.8923364476691193"	"0.6033740129217516"	"41"	"2008.0"	"37713"	"1"	"0"	"0"
"464"	"Image Super-Resolution"	"2014"	"0.125"	"0.979569764547061"	"0.9142857142857144"	"8"	"2010.0"	"9766"	"1"	"0"	"0"
"465"	"Image Super-Resolution"	"2015"	"0.37333333333333335"	"0.9042991146236714"	"0.7503001200480192"	"25"	"2010.0"	"12115"	"1"	"0"	"0"
"466"	"Image Super-Resolution"	"2016"	"0.5571428571428572"	"0.8107965605388419"	"0.5164690382081688"	"56"	"2010.0"	"17276"	"1"	"0"	"0"
"467"	"Image Super-Resolution"	"2017"	"0.5783132530120482"	"0.7995658012294784"	"0.5071034228928964"	"83"	"2010.0"	"23430"	"1"	"0"	"0"
"468"	"Image Super-Resolution"	"2018"	"0.6107331821617537"	"0.7821498762726737"	"0.46052987816669894"	"189"	"2010.0"	"36754"	"1"	"0"	"0"
"469"	"Image Super-Resolution"	"2019"	"0.6250639386189258"	"0.7789526536168881"	"0.43590757770526395"	"230"	"2010.0"	"49025"	"1"	"0"	"0"
"470"	"Image Super-Resolution"	"2020"	"0.6652719665271967"	"0.7486829776448116"	"0.37612516214845887"	"239"	"2010.0"	"63637"	"1"	"0"	"0"
"471"	"Image Super-Resolution"	"2021"	"0.6516393442622951"	"0.7627454365307634"	"0.3558041690571811"	"122"	"2010.0"	"37713"	"1"	"0"	"0"
"472"	"Image-to-Image Translation"	"2014"	""	""	"1.0"	"1"	"2015.0"	"9766"	"1"	"0"	"0"
"473"	"Image-to-Image Translation"	"2015"	"0.0"	"1.0"	"0.9999999999999999"	"6"	"2015.0"	"12115"	"1"	"0"	"0"
"474"	"Image-to-Image Translation"	"2016"	"0.38345864661654133"	"0.9068609253820045"	"0.6942307692307693"	"19"	"2015.0"	"17276"	"1"	"0"	"0"
"475"	"Image-to-Image Translation"	"2017"	"0.4803921568627451"	"0.8695445178631114"	"0.5083056478405316"	"51"	"2015.0"	"23430"	"1"	"0"	"0"
"476"	"Image-to-Image Translation"	"2018"	"0.5396825396825397"	"0.8396995622863074"	"0.4241494701617402"	"78"	"2015.0"	"36754"	"1"	"0"	"0"
"477"	"Image-to-Image Translation"	"2019"	"0.56567242281528"	"0.8232314157995678"	"0.3472161966738973"	"147"	"2015.0"	"49025"	"1"	"0"	"0"
"478"	"Image-to-Image Translation"	"2020"	"0.5452708907254361"	"0.8590920187237288"	"0.41813853478728313"	"165"	"2015.0"	"63637"	"1"	"0"	"0"
"479"	"Image-to-Image Translation"	"2021"	"0.512218963831867"	"0.8674161262243167"	"0.4802598700649675"	"93"	"2015.0"	"37713"	"1"	"0"	"0"
"480"	"Imitation Learning"	"2017"	"0.28888888888888886"	"0.935944697445866"	"0.7941176470588235"	"9"	"2008.0"	"23430"	"0"	"0"	"1"
"481"	"Imitation Learning"	"2018"	"0.48148148148148145"	"0.8288713632524444"	"0.6532258064516129"	"9"	"2008.0"	"36754"	"0"	"0"	"1"
"482"	"Imitation Learning"	"2019"	"0.52"	"0.7892663542982413"	"0.5000000000000001"	"15"	"2008.0"	"49025"	"0"	"0"	"1"
"483"	"Imitation Learning"	"2020"	"0.4135338345864662"	"0.8825307157694988"	"0.6181506849315069"	"19"	"2008.0"	"63637"	"0"	"0"	"1"
"484"	"Imitation Learning"	"2021"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"6"	"2008.0"	"37713"	"0"	"0"	"1"
"485"	"Information Retrieval"	"2013"	""	""	"1.0"	"1"	"2007.0"	"6822"	"0"	"1"	"0"
"486"	"Information Retrieval"	"2014"	"0.0"	"1.0"	"1.0"	"2"	"2007.0"	"9766"	"0"	"1"	"0"
"487"	"Information Retrieval"	"2015"	"0.16666666666666666"	"0.9697238998682473"	"0.8999999999999998"	"6"	"2007.0"	"12115"	"0"	"1"	"0"
"488"	"Information Retrieval"	"2016"	"0.0"	"1.0"	"1.0"	"2"	"2007.0"	"17276"	"0"	"1"	"0"
"489"	"Information Retrieval"	"2017"	"0.3333333333333333"	"0.9084496903145964"	"0.6914285714285714"	"11"	"2007.0"	"23430"	"0"	"1"	"0"
"490"	"Information Retrieval"	"2018"	"0.19658119658119658"	"0.9674806887828937"	"0.8265306122448981"	"18"	"2007.0"	"36754"	"0"	"1"	"0"
"491"	"Information Retrieval"	"2019"	"0.14285714285714288"	"0.9672960595199885"	"0.8166666666666665"	"14"	"2007.0"	"49025"	"0"	"1"	"0"
"492"	"Information Retrieval"	"2020"	"0.351213282247765"	"0.9209832898690157"	"0.5282608695652173"	"54"	"2007.0"	"63637"	"0"	"1"	"0"
"493"	"Information Retrieval"	"2021"	"0.28402366863905326"	"0.9517149610154454"	"0.7788018433179724"	"26"	"2007.0"	"37713"	"0"	"1"	"0"
"494"	"Instance Segmentation"	"2014"	""	""	"1.0"	"1"	"2012.0"	"9766"	"1"	"0"	"0"
"495"	"Instance Segmentation"	"2016"	"0.36363636363636365"	"0.8508642289005679"	"0.7908496732026146"	"11"	"2012.0"	"17276"	"1"	"0"	"0"
"496"	"Instance Segmentation"	"2017"	"0.5238095238095238"	"0.7802068959750889"	"0.6533333333333333"	"28"	"2012.0"	"23430"	"1"	"0"	"0"
"497"	"Instance Segmentation"	"2018"	"0.8191214470284237"	"0.4846069036359904"	"0.21252873563218388"	"86"	"2012.0"	"36754"	"1"	"0"	"0"
"498"	"Instance Segmentation"	"2019"	"0.8425925925925926"	"0.46483658929407873"	"0.2041748719968492"	"144"	"2012.0"	"49025"	"1"	"0"	"0"
"499"	"Instance Segmentation"	"2020"	"0.8447971781305115"	"0.4836120311077882"	"0.11670301963060054"	"216"	"2012.0"	"63637"	"1"	"0"	"0"
"500"	"Instance Segmentation"	"2021"	"0.8053030303030303"	"0.5604548761968969"	"0.1794253938832252"	"176"	"2012.0"	"37713"	"1"	"0"	"0"
"501"	"Keyword Spotting"	"2017"	""	""	"1.0"	"1"	"2012.0"	"23430"	"0"	"0"	"0"
"502"	"Keyword Spotting"	"2018"	""	""	"1.0"	"6"	"2012.0"	"36754"	"0"	"0"	"0"
"503"	"Keyword Spotting"	"2019"	"0.75"	"0.5435644431995964"	"0.64"	"8"	"2012.0"	"49025"	"0"	"0"	"0"
"504"	"Keyword Spotting"	"2020"	"0.8"	"0.46899559358928117"	"0.6097560975609756"	"10"	"2012.0"	"63637"	"0"	"0"	"0"
"505"	"Keyword Spotting"	"2021"	"0.8421052631578947"	"0.37270529641671113"	"0.4135166093928981"	"19"	"2012.0"	"37713"	"0"	"0"	"0"
"506"	"Knowledge Graph Completion"	"2015"	""	""	"1.0"	"1"	"2014.0"	"12115"	"0"	"0"	"0"
"507"	"Knowledge Graph Completion"	"2016"	""	""	"1.0"	"3"	"2014.0"	"17276"	"0"	"0"	"0"
"508"	"Knowledge Graph Completion"	"2017"	""	""	"1.0"	"7"	"2014.0"	"23430"	"0"	"0"	"0"
"509"	"Knowledge Graph Completion"	"2018"	""	""	"1.0"	"5"	"2014.0"	"36754"	"0"	"0"	"0"
"510"	"Knowledge Graph Completion"	"2019"	"0.7971014492753623"	"0.46372396160615587"	"0.3603542234332425"	"23"	"2014.0"	"49025"	"0"	"0"	"0"
"511"	"Knowledge Graph Completion"	"2020"	"0.8260869565217391"	"0.382681806338349"	"0.32816377171215877"	"23"	"2014.0"	"63637"	"0"	"0"	"0"
"512"	"Knowledge Graph Completion"	"2021"	"0.5833333333333334"	"0.6826061944859854"	"0.423529411764706"	"12"	"2014.0"	"37713"	"0"	"0"	"0"
"513"	"Knowledge Graph Embedding"	"2014"	""	""	"1.0"	"1"	"2014.0"	"9766"	"0"	"0"	"0"
"514"	"Knowledge Graph Embedding"	"2015"	""	""	"1.0"	"5"	"2014.0"	"12115"	"0"	"0"	"0"
"515"	"Knowledge Graph Embedding"	"2016"	""	""	"1.0"	"3"	"2014.0"	"17276"	"0"	"0"	"0"
"516"	"Knowledge Graph Embedding"	"2017"	""	""	"1.0"	"7"	"2014.0"	"23430"	"0"	"0"	"0"
"517"	"Knowledge Graph Embedding"	"2018"	""	""	"1.0"	"5"	"2014.0"	"36754"	"0"	"0"	"0"
"518"	"Knowledge Graph Embedding"	"2019"	""	""	"1.0"	"25"	"2014.0"	"49025"	"0"	"0"	"0"
"519"	"Knowledge Graph Embedding"	"2020"	"0.85"	"0.3589962496465303"	"0.40899795501022496"	"20"	"2014.0"	"63637"	"0"	"0"	"0"
"520"	"Knowledge Graph Embedding"	"2021"	""	""	"1.0"	"15"	"2014.0"	"37713"	"0"	"0"	"0"
"521"	"Knowledge Graphs"	"2014"	""	""	"1.0"	"1"	"2013.0"	"9766"	"0"	"0"	"0"
"522"	"Knowledge Graphs"	"2015"	""	""	"1.0"	"3"	"2013.0"	"12115"	"0"	"0"	"0"
"523"	"Knowledge Graphs"	"2016"	""	""	"1.0"	"6"	"2013.0"	"17276"	"0"	"0"	"0"
"524"	"Knowledge Graphs"	"2017"	"0.8636363636363638"	"0.3346489759784664"	"0.4013266998341625"	"22"	"2013.0"	"23430"	"0"	"0"	"0"
"525"	"Knowledge Graphs"	"2018"	"0.7066666666666667"	"0.6219952287757082"	"0.4778287461773699"	"25"	"2013.0"	"36754"	"0"	"0"	"0"
"526"	"Knowledge Graphs"	"2019"	"0.78"	"0.535788594204137"	"0.1983323888933862"	"70"	"2013.0"	"49025"	"0"	"0"	"0"
"527"	"Knowledge Graphs"	"2020"	"0.743131868131868"	"0.6100183302617592"	"0.18785871463896006"	"91"	"2013.0"	"63637"	"0"	"0"	"0"
"528"	"Knowledge Graphs"	"2021"	"0.6417112299465241"	"0.7307580443072654"	"0.3434343434343435"	"68"	"2013.0"	"37713"	"0"	"0"	"0"
"529"	"Language Modelling"	"2012"	"0.75"	"0.5435644431995964"	"0.64"	"8"	"2001.0"	"4735"	"0"	"1"	"0"
"530"	"Language Modelling"	"2013"	"0.4"	"0.8649735207179273"	"0.7575757575757577"	"5"	"2001.0"	"6822"	"0"	"1"	"0"
"531"	"Language Modelling"	"2014"	"0.5"	"0.7896900821428474"	"0.6666666666666666"	"6"	"2001.0"	"9766"	"0"	"1"	"0"
"532"	"Language Modelling"	"2015"	"0.4722222222222222"	"0.8378944035003396"	"0.623076923076923"	"18"	"2001.0"	"12115"	"0"	"1"	"0"
"533"	"Language Modelling"	"2016"	"0.6461538461538462"	"0.7083058010151706"	"0.30881681132937416"	"52"	"2001.0"	"17276"	"0"	"1"	"0"
"534"	"Language Modelling"	"2017"	"0.716374269005848"	"0.6465803191848927"	"0.28594059405940586"	"76"	"2001.0"	"23430"	"0"	"1"	"0"
"535"	"Language Modelling"	"2018"	"0.687683284457478"	"0.6986919523830911"	"0.31221572449642626"	"124"	"2001.0"	"36754"	"0"	"1"	"0"
"536"	"Language Modelling"	"2019"	"0.693941908713693"	"0.7302494529125644"	"0.18424901104269573"	"241"	"2001.0"	"49025"	"0"	"1"	"0"
"537"	"Language Modelling"	"2020"	"0.5840988626421697"	"0.8326136484613424"	"0.2644466851938385"	"254"	"2001.0"	"63637"	"0"	"1"	"0"
"538"	"Language Modelling"	"2021"	"0.5184920748250749"	"0.8676688164096121"	"0.37031291700026686"	"149"	"2001.0"	"37713"	"0"	"1"	"0"
"539"	"Link Prediction"	"2013"	"0.0"	"1.0"	"0.9999999999999999"	"6"	"2007.0"	"6822"	"0"	"0"	"0"
"540"	"Link Prediction"	"2014"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2007.0"	"9766"	"0"	"0"	"0"
"541"	"Link Prediction"	"2015"	"0.5"	"0.8129072918469556"	"0.6666666666666667"	"12"	"2007.0"	"12115"	"0"	"0"	"0"
"542"	"Link Prediction"	"2016"	"0.4880952380952381"	"0.8273803442782919"	"0.5157894736842105"	"21"	"2007.0"	"17276"	"0"	"0"	"0"
"543"	"Link Prediction"	"2017"	"0.4666666666666667"	"0.8717148065314352"	"0.5802821932487946"	"57"	"2007.0"	"23430"	"0"	"0"	"0"
"544"	"Link Prediction"	"2018"	"0.5196787148594377"	"0.8550500122003228"	"0.5415880503144654"	"83"	"2007.0"	"36754"	"0"	"0"	"0"
"545"	"Link Prediction"	"2019"	"0.6843137254901961"	"0.7512014633626304"	"0.3037220843672457"	"204"	"2007.0"	"49025"	"0"	"0"	"0"
"546"	"Link Prediction"	"2020"	"0.6335374470089495"	"0.7917256647983479"	"0.38061615490727013"	"193"	"2007.0"	"63637"	"0"	"0"	"0"
"547"	"Link Prediction"	"2021"	"0.5579450418160097"	"0.8285862427957132"	"0.46027353520302267"	"93"	"2007.0"	"37713"	"0"	"0"	"0"
"548"	"Long-tail Learning"	"2017"	""	""	"1.0"	"1"	"2017.0"	"23430"	"0"	"0"	"1"
"549"	"Long-tail Learning"	"2019"	"0.17460317460317462"	"0.9776664355457635"	"0.9204545454545455"	"18"	"2017.0"	"49025"	"0"	"0"	"1"
"550"	"Long-tail Learning"	"2020"	"0.4421768707482993"	"0.874908736501432"	"0.648529411764706"	"21"	"2017.0"	"63637"	"0"	"0"	"1"
"551"	"Long-tail Learning"	"2021"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2017.0"	"37713"	"0"	"0"	"1"
"552"	"Machine Translation"	"2014"	"0.6000000000000001"	"0.7298466991620974"	"0.617283950617284"	"10"	"2007.0"	"9766"	"0"	"1"	"0"
"553"	"Machine Translation"	"2015"	"0.4444444444444444"	"0.8527924884900405"	"0.7714285714285714"	"9"	"2007.0"	"12115"	"0"	"1"	"0"
"554"	"Machine Translation"	"2016"	"0.4728260869565218"	"0.8559441378084306"	"0.6320191158900835"	"46"	"2007.0"	"17276"	"0"	"1"	"0"
"555"	"Machine Translation"	"2017"	"0.4801587301587301"	"0.8508408225077225"	"0.6273115220483642"	"63"	"2007.0"	"23430"	"0"	"1"	"0"
