""	"task"	"year"	"gini"	"pielou"	"simpson"	"task_size"	"task_age"	"pwc_size"	"CV"	"NLP"	"Methodology"
"2700"	"Molecular Property Prediction"	"2019"	""	""	"1.0"	"2"	""	""	"0"	"0"	"0"
"2701"	"Molecular Property Prediction"	"2020"	"0.6666666666666666"	"0.6500224216483541"	"0.6923076923076922"	"6"	""	""	"0"	"0"	"0"
"2702"	"Molecular Property Prediction"	"2021"	""	""	"1.0"	"9"	""	""	"0"	"0"	"0"
"2703"	"Molecular Property Prediction (1-shot))"	"2021"	"0.0"	"1.0"	"1.0"	"2"	""	""	"0"	"0"	"0"
"2704"	"Monocular 3D Human Pose Estimation"	"2015"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2705"	"Monocular 3D Human Pose Estimation"	"2016"	"0.2"	"0.9602297178607613"	"0.9259259259259257"	"5"	""	""	"1"	"0"	"0"
"2706"	"Monocular 3D Human Pose Estimation"	"2017"	"0.5357142857142857"	"0.7783853970487746"	"0.5297297297297296"	"14"	""	""	"1"	"0"	"0"
"2707"	"Monocular 3D Human Pose Estimation"	"2018"	"0.4545454545454546"	"0.8260742242427029"	"0.7076023391812866"	"11"	""	""	"1"	"0"	"0"
"2708"	"Monocular 3D Human Pose Estimation"	"2019"	"0.5238095238095238"	"0.8245888823173844"	"0.5357142857142856"	"30"	""	""	"1"	"0"	"0"
"2709"	"Monocular 3D Human Pose Estimation"	"2020"	"0.5256410256410257"	"0.8205509623966625"	"0.5487012987012987"	"26"	""	""	"1"	"0"	"0"
"2710"	"Monocular 3D Human Pose Estimation"	"2021"	"0.409090909090909"	"0.8787409903782898"	"0.6914285714285716"	"11"	""	""	"1"	"0"	"0"
"2711"	"Monocular 3D Object Detection"	"2016"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2712"	"Monocular 3D Object Detection"	"2018"	"0.0"	"1.0"	"1.0"	"4"	""	""	"1"	"0"	"0"
"2713"	"Monocular 3D Object Detection"	"2019"	"0.8"	"0.44155167050817345"	"0.43859649122807015"	"15"	""	""	"1"	"0"	"0"
"2714"	"Monocular 3D Object Detection"	"2020"	"0.7105263157894737"	"0.575920047757012"	"0.35566502463054195"	"19"	""	""	"1"	"0"	"0"
"2715"	"Monocular 3D Object Detection"	"2021"	"0.7185185185185186"	"0.5976685605816389"	"0.34419263456090654"	"27"	""	""	"1"	"0"	"0"
"2716"	"Monocular 3D Object Localization"	"2018"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2717"	"Monocular 3D Object Localization"	"2019"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2718"	"Monocular Depth Estimation"	"2014"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	""	""	"1"	"0"	"0"
"2719"	"Monocular Depth Estimation"	"2015"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
"2720"	"Monocular Depth Estimation"	"2016"	"0.1875"	"0.9690222556651344"	"0.9142857142857143"	"8"	""	""	"1"	"0"	"0"
"2721"	"Monocular Depth Estimation"	"2017"	"0.3076923076923077"	"0.93111332105417"	"0.8243902439024389"	"13"	""	""	"1"	"0"	"0"
"2722"	"Monocular Depth Estimation"	"2018"	"0.6346516007532956"	"0.7363245949498868"	"0.43135068153655515"	"59"	""	""	"1"	"0"	"0"
"2723"	"Monocular Depth Estimation"	"2019"	"0.6847389558232932"	"0.7022978643035913"	"0.345677153896332"	"83"	""	""	"1"	"0"	"0"
"2724"	"Monocular Depth Estimation"	"2020"	"0.6307565789473685"	"0.7752871967699855"	"0.3354627354627355"	"128"	""	""	"1"	"0"	"0"
"2725"	"Monocular Depth Estimation"	"2021"	"0.6004056795131847"	"0.7660863448605238"	"0.3325425069197311"	"58"	""	""	"1"	"0"	"0"
"2726"	"Monocular Visual Odometry"	"2016"	"0.0"	"1.0"	"1.0"	"2"	""	""	"0"	"0"	"0"
"2727"	"Monocular Visual Odometry"	"2017"	"0.5"	"0.8112781244591328"	"0.8"	"4"	""	""	"0"	"0"	"0"
"2728"	"Monocular Visual Odometry"	"2018"	""	""	"1.0"	"4"	""	""	"0"	"0"	"0"
"2729"	"Monocular Visual Odometry"	"2019"	""	""	"1.0"	"6"	""	""	"0"	"0"	"0"
"2730"	"Monocular Visual Odometry"	"2020"	"0.5714285714285714"	"0.72483409150576"	"0.6049382716049382"	"7"	""	""	"0"	"0"	"0"
"2731"	"Monocular Visual Odometry"	"2021"	"0.6666666666666666"	"0.6500224216483541"	"0.6923076923076922"	"6"	""	""	"0"	"0"	"0"
"2732"	"Montezuma's Revenge"	"2016"	""	""	"1.0"	"2"	""	""	"0"	"0"	"0"
"2733"	"Montezuma's Revenge"	"2017"	""	""	"1.0"	"4"	""	""	"0"	"0"	"0"
"2734"	"Montezuma's Revenge"	"2018"	""	""	"1.0"	"4"	""	""	"0"	"0"	"0"
"2735"	"Montezuma's Revenge"	"2019"	""	""	"1.0"	"3"	""	""	"0"	"0"	"0"
"2736"	"Montezuma's Revenge"	"2020"	""	""	"1.0"	"2"	""	""	"0"	"0"	"0"
"2737"	"Montezuma's Revenge"	"2021"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"2738"	"Morphological Analysis"	"2017"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	""	""	"0"	"1"	"0"
"2739"	"Morphological Analysis"	"2018"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"0"	"1"	"0"
"2740"	"Morphological Analysis"	"2020"	""	""	"1.0"	"1"	""	""	"0"	"1"	"0"
"2741"	"Morphological Tagging"	"2019"	""	""	"1.0"	"1"	""	""	"0"	"1"	"0"
"2742"	"Mortality Prediction"	"2016"	""	""	"1.0"	"1"	""	""	"0"	"0"	"1"
"2743"	"Mortality Prediction"	"2017"	""	""	"1.0"	"3"	""	""	"0"	"0"	"1"
"2744"	"Mortality Prediction"	"2018"	""	""	"1.0"	"6"	""	""	"0"	"0"	"1"
"2745"	"Mortality Prediction"	"2019"	""	""	"1.0"	"13"	""	""	"0"	"0"	"1"
"2746"	"Mortality Prediction"	"2020"	""	""	"1.0"	"6"	""	""	"0"	"0"	"1"
"2747"	"Mortality Prediction"	"2021"	"0.6666666666666666"	"0.6500224216483541"	"0.6923076923076922"	"6"	""	""	"0"	"0"	"1"
"2748"	"Motion Capture"	"2015"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2749"	"Motion Capture"	"2016"	"0.19999999999999998"	"0.9609640474436812"	"0.8928571428571428"	"5"	"2008.0"	"17276.0"	"1"	"0"	"0"
"2750"	"Motion Capture"	"2017"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2008.0"	"23430.0"	"1"	"0"	"0"
"2751"	"Motion Capture"	"2018"	"0.16666666666666666"	"0.9697238998682473"	"0.9"	"6"	"2008.0"	"36754.0"	"1"	"0"	"0"
"2752"	"Motion Capture"	"2019"	""	""	"1.0"	"2"	"2008.0"	"49025.0"	"1"	"0"	"0"
"2753"	"Motion Capture"	"2020"	"0.48888888888888893"	"0.8120808359231132"	"0.5102040816326531"	"15"	"2008.0"	"63637.0"	"1"	"0"	"0"
"2754"	"Motion Capture"	"2021"	"0.41818181818181815"	"0.8596610491977074"	"0.6111111111111112"	"11"	"2008.0"	"37713.0"	"1"	"0"	"0"
"2755"	"Motion Compensation"	"2018"	"0.5"	"0.8112781244591328"	"0.8"	"4"	""	""	"1"	"0"	"0"
"2756"	"Motion Compensation"	"2019"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"1"	"0"	"0"
"2757"	"Motion Compensation"	"2020"	"0.0"	"1.0000000000000002"	"0.9999999999999998"	"5"	""	""	"1"	"0"	"0"
"2758"	"Motion Estimation"	"2018"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2759"	"Motion Estimation"	"2019"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"1"	"0"	"0"
"2760"	"Motion Estimation"	"2020"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2761"	"Motion Forecasting"	"2019"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2017.0"	"49025.0"	"1"	"0"	"0"
"2762"	"Motion Forecasting"	"2020"	"0.5555555555555556"	"0.7233083338141042"	"0.5192307692307693"	"9"	"2017.0"	"63637.0"	"1"	"0"	"0"
"2763"	"Motion Forecasting"	"2021"	"0.611111111111111"	"0.7091479170272448"	"0.5142857142857143"	"12"	"2017.0"	"37713.0"	"1"	"0"	"0"
"2764"	"Motion Planning"	"2021"	"0.0"	"1.0"	"1.0"	"2"	""	""	"0"	"0"	"0"
"2765"	"Motion Segmentation"	"2009"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2766"	"Motion Segmentation"	"2012"	""	""	"1.0"	"2"	""	""	"1"	"0"	"0"
"2767"	"Motion Segmentation"	"2013"	""	""	"1.0"	"2"	""	""	"1"	"0"	"0"
"2768"	"Motion Segmentation"	"2014"	""	""	"1.0"	"3"	""	""	"1"	"0"	"0"
"2769"	"Motion Segmentation"	"2015"	""	""	"1.0"	"5"	""	""	"1"	"0"	"0"
"2770"	"Motion Segmentation"	"2016"	""	""	"1.0"	"2"	""	""	"1"	"0"	"0"
"2771"	"Motion Segmentation"	"2017"	""	""	"1.0"	"4"	""	""	"1"	"0"	"0"
"2772"	"Motion Segmentation"	"2018"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
"2773"	"Motion Segmentation"	"2019"	"0.6"	"0.7219280948873623"	"0.7352941176470587"	"5"	""	""	"1"	"0"	"0"
"2774"	"Motion Segmentation"	"2020"	"0.4"	"0.8649735207179273"	"0.7575757575757575"	"5"	""	""	"1"	"0"	"0"
"2775"	"Motion Segmentation"	"2021"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2776"	"Multi Future Trajectory Prediction"	"2017"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"2777"	"Multi Future Trajectory Prediction"	"2020"	"0.0"	"1.0"	"1.0"	"4"	""	""	"0"	"0"	"0"
"2778"	"Multi-Choice MRC"	"2021"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"2779"	"Multi-Document Summarization"	"2014"	""	""	"1.0"	"2"	""	""	"0"	"1"	"0"
"2780"	"Multi-Document Summarization"	"2015"	"0.0"	"1.0"	"1.0"	"2"	""	""	"0"	"1"	"0"
"2781"	"Multi-Document Summarization"	"2017"	""	""	"1.0"	"1"	""	""	"0"	"1"	"0"
"2782"	"Multi-Document Summarization"	"2018"	"0.0"	"1.0000000000000002"	"0.9999999999999998"	"5"	""	""	"0"	"1"	"0"
"2783"	"Multi-Document Summarization"	"2019"	"0.16666666666666666"	"0.9697238998682473"	"0.9"	"6"	""	""	"0"	"1"	"0"
"2784"	"Multi-Document Summarization"	"2020"	"0.37891737891737887"	"0.9072357269205341"	"0.6126050420168069"	"27"	""	""	"0"	"1"	"0"
"2785"	"Multi-Document Summarization"	"2021"	"0.375"	"0.8997742849325226"	"0.6464646464646465"	"16"	""	""	"0"	"1"	"0"
"2786"	"Multi-Grained Named Entity Recognition"	"2019"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"0"	"1"	"0"
"2787"	"Multi-Hop Reading Comprehension"	"2017"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"0"	"1"	"0"
"2788"	"Multi-Hop Reading Comprehension"	"2019"	"0.5"	"0.8194483718728035"	"0.7111111111111111"	"8"	""	""	"0"	"1"	"0"
"2789"	"Multi-Hop Reading Comprehension"	"2020"	""	""	"1.0"	"1"	""	""	"0"	"1"	"0"
"2790"	"Multi-Human Parsing"	"2015"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2791"	"Multi-Human Parsing"	"2017"	"0.5"	"0.8112781244591328"	"0.8"	"4"	""	""	"1"	"0"	"0"
"2792"	"Multi-Human Parsing"	"2018"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	""	""	"1"	"0"	"0"
"2793"	"Multi-Human Parsing"	"2019"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2794"	"Multi-Label Classification"	"2015"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"0"	"0"	"1"
"2795"	"Multi-Label Classification"	"2016"	"0.303030303030303"	"0.924324387292664"	"0.751552795031056"	"11"	""	""	"0"	"0"	"1"
"2796"	"Multi-Label Classification"	"2017"	"0.30000000000000004"	"0.9372305632161296"	"0.8771929824561404"	"10"	""	""	"0"	"0"	"1"
"2797"	"Multi-Label Classification"	"2018"	"0.5208333333333334"	"0.7846601488850092"	"0.46886446886446886"	"16"	""	""	"0"	"0"	"1"
"2798"	"Multi-Label Classification"	"2019"	"0.4709677419354839"	"0.8419793831242999"	"0.4671852211959165"	"31"	""	""	"0"	"0"	"1"
"2799"	"Multi-Label Classification"	"2020"	"0.4732510288065844"	"0.8518902936606642"	"0.5170212765957446"	"27"	""	""	"0"	"0"	"1"
"2800"	"Multi-Label Classification"	"2021"	"0.5357142857142857"	"0.7814536459234779"	"0.42857142857142855"	"24"	""	""	"0"	"0"	"1"
"2801"	"Multi-Label Classification Of Biomedical Texts"	"2018"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"2802"	"Multi-Label Classification Of Biomedical Texts"	"2020"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"2803"	"Multi-Label Image Classification"	"2010"	""	""	"1.0"	"1"	""	""	"1"	"0"	"1"
"2804"	"Multi-Label Image Classification"	"2016"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	""	""	"1"	"0"	"1"
"2805"	"Multi-Label Image Classification"	"2017"	"0.19999999999999998"	"0.9609640474436812"	"0.8928571428571428"	"5"	""	""	"1"	"0"	"1"
"2806"	"Multi-Label Image Classification"	"2018"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	""	""	"1"	"0"	"1"
"2807"	"Multi-Label Image Classification"	"2019"	""	""	"1.0"	"1"	""	""	"1"	"0"	"1"
"2808"	"Multi-Label Image Classification"	"2020"	"0.5"	"0.8112781244591328"	"0.8"	"4"	""	""	"1"	"0"	"1"
"2809"	"Multi-Label Image Classification"	"2021"	"0.0"	"1.0000000000000002"	"0.9999999999999998"	"5"	""	""	"1"	"0"	"1"
"2810"	"Multi-Label Image Retrieval"	"2015"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2811"	"Multi-Label Image Retrieval"	"2018"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2812"	"Multi-Label Image Retrieval"	"2019"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
"2813"	"Multi-Label Learning"	"2013"	""	""	"1.0"	"2"	""	""	"0"	"0"	"1"
"2814"	"Multi-Label Learning"	"2014"	""	""	"1.0"	"1"	""	""	"0"	"0"	"1"
"2815"	"Multi-Label Text Classification"	"2013"	""	""	"1.0"	"1"	""	""	"0"	"1"	"1"
"2816"	"Multi-Label Text Classification"	"2016"	""	""	"1.0"	"1"	""	""	"0"	"1"	"1"
"2817"	"Multi-Label Text Classification"	"2018"	"0.14285714285714285"	"0.9755037590061085"	"0.9074074074074074"	"7"	""	""	"0"	"1"	"1"
"2818"	"Multi-Label Text Classification"	"2019"	"0.5"	"0.7743974703476993"	"0.5714285714285714"	"8"	""	""	"0"	"1"	"1"
"2819"	"Multi-Label Text Classification"	"2020"	"0.1875"	"0.9690222556651344"	"0.9142857142857143"	"8"	""	""	"0"	"1"	"1"
"2820"	"Multi-Label Text Classification"	"2021"	"0.2142857142857143"	"0.9629610647945144"	"0.8909090909090909"	"7"	""	""	"0"	"1"	"1"
"2821"	"Multi-Labeled Relation Extraction"	"2018"	""	""	"1.0"	"1"	""	""	"0"	"1"	"0"
"2822"	"Multi-Modal Document Classification"	"2020"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"0"	"0"	"0"
"2823"	"Multi-Object Tracking"	"2015"	"0.4"	"0.8649735207179273"	"0.7575757575757575"	"5"	"2011.0"	"12115.0"	"1"	"0"	"0"
"2824"	"Multi-Object Tracking"	"2016"	"0.35000000000000003"	"0.9138646883853215"	"0.769230769230769"	"10"	"2011.0"	"17276.0"	"1"	"0"	"0"
"2825"	"Multi-Object Tracking"	"2017"	"0.5"	"0.8189342325838687"	"0.6351648351648352"	"17"	"2011.0"	"23430.0"	"1"	"0"	"0"
"2826"	"Multi-Object Tracking"	"2018"	"0.445945945945946"	"0.8790474324003806"	"0.6642406598738475"	"37"	"2011.0"	"36754.0"	"1"	"0"	"0"
"2827"	"Multi-Object Tracking"	"2019"	"0.4395604395604396"	"0.8655481980111398"	"0.6759999999999999"	"52"	"2011.0"	"49025.0"	"1"	"0"	"0"
"2828"	"Multi-Object Tracking"	"2020"	"0.6543478260869565"	"0.7498702500093087"	"0.3720426477621177"	"115"	"2011.0"	"63637.0"	"1"	"0"	"0"
"2829"	"Multi-Object Tracking"	"2021"	"0.48148148148148157"	"0.8598208816014932"	"0.6206896551724139"	"60"	"2011.0"	"37713.0"	"1"	"0"	"0"
"2830"	"Multi-Oriented Scene Text Detection"	"2017"	"0.19999999999999998"	"0.9609640474436812"	"0.8928571428571428"	"5"	""	""	"1"	"0"	"0"
"2831"	"Multi-Oriented Scene Text Detection"	"2018"	"0.16666666666666666"	"0.9697238998682473"	"0.9"	"6"	""	""	"1"	"0"	"0"
"2832"	"Multi-Oriented Scene Text Detection"	"2020"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"1"	"0"	"0"
"2833"	"Multi-Person Pose Estimation"	"2015"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"1"	"0"	"0"
"2834"	"Multi-Person Pose Estimation"	"2016"	"0.47058823529411775"	"0.844957158483202"	"0.5814889336016097"	"17"	""	""	"1"	"0"	"0"
"2835"	"Multi-Person Pose Estimation"	"2017"	"0.34375"	"0.9166270687500504"	"0.7111111111111111"	"16"	""	""	"1"	"0"	"0"
"2836"	"Multi-Person Pose Estimation"	"2018"	"0.47826086956521746"	"0.848486542300113"	"0.6738853503184713"	"23"	""	""	"1"	"0"	"0"
"2837"	"Multi-Person Pose Estimation"	"2019"	"0.6323529411764706"	"0.7235010037948508"	"0.36698412698412697"	"34"	""	""	"1"	"0"	"0"
"2838"	"Multi-Person Pose Estimation"	"2020"	"0.4234234234234234"	"0.8726613885591066"	"0.5587755102040817"	"37"	""	""	"1"	"0"	"0"
"2839"	"Multi-Person Pose Estimation"	"2021"	"0.4166666666666667"	"0.8803699863444998"	"0.5306122448979591"	"26"	""	""	"1"	"0"	"0"
"2840"	"Multi-Person Pose Estimation and Tracking"	"2018"	""	""	"1.0"	"2"	""	""	"1"	"0"	"0"
"2841"	"Multi-Person Pose Estimation and Tracking"	"2019"	""	""	"1.0"	"2"	""	""	"1"	"0"	"0"
"2842"	"Multi-Person Pose Estimation and Tracking"	"2020"	""	""	"1.0"	"2"	""	""	"1"	"0"	"0"
"2843"	"Multi-Person Pose Estimation and Tracking"	"2021"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2844"	"Multi-Source Unsupervised Domain Adaptation"	"2020"	"0.2"	"0.9709505944546688"	"0.9615384615384615"	"5"	""	""	"0"	"0"	"0"
"2845"	"Multi-Source Unsupervised Domain Adaptation"	"2021"	"0.0"	"1.0"	"1.0"	"4"	""	""	"0"	"0"	"0"
"2846"	"Multi-Task Learning"	"2015"	""	""	"1.0"	"1"	""	""	"0"	"0"	"1"
"2847"	"Multi-Task Learning"	"2016"	"0.16666666666666666"	"0.9697238998682473"	"0.8999999999999998"	"6"	""	""	"0"	"0"	"1"
"2848"	"Multi-Task Learning"	"2017"	"0.0"	"1.0000000000000002"	"0.9999999999999998"	"5"	""	""	"0"	"0"	"1"
"2849"	"Multi-Task Learning"	"2018"	"0.5333333333333333"	"0.800197839974051"	"0.5291005291005291"	"20"	""	""	"0"	"0"	"1"
"2850"	"Multi-Task Learning"	"2019"	"0.5038461538461538"	"0.8485443697084538"	"0.5148005148005149"	"40"	""	""	"0"	"0"	"1"
"2851"	"Multi-Task Learning"	"2020"	"0.5497737556561086"	"0.8149086826031342"	"0.3891767415083478"	"52"	""	""	"0"	"0"	"1"
"2852"	"Multi-Task Learning"	"2021"	"0.40476190476190477"	"0.896599396693663"	"0.7058823529411764"	"24"	""	""	"0"	"0"	"1"
"2853"	"Multi-View 3D Shape Retrieval"	"2018"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2854"	"Multi-View 3D Shape Retrieval"	"2020"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2855"	"Multi-agent Reinforcement Learning"	"2018"	""	""	"1.0"	"1"	"2009.0"	"36754.0"	"0"	"0"	"1"
"2856"	"Multi-agent Reinforcement Learning"	"2019"	"0.0"	"1.0"	"1.0"	"2"	"2009.0"	"49025.0"	"0"	"0"	"1"
"2857"	"Multi-agent Reinforcement Learning"	"2020"	""	""	"1.0"	"1"	""	""	"0"	"0"	"1"
"2858"	"Multi-class Classification"	"2019"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"2859"	"Multi-class Classification"	"2020"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"0"	"0"	"0"
"2860"	"Multi-domain Dialogue State Tracking"	"2018"	""	""	"1.0"	"3"	""	""	"0"	"0"	"0"
"2861"	"Multi-domain Dialogue State Tracking"	"2019"	""	""	"1.0"	"10"	""	""	"0"	"0"	"0"
"2862"	"Multi-domain Dialogue State Tracking"	"2020"	""	""	"1.0"	"8"	""	""	"0"	"0"	"0"
"2863"	"Multi-future Trajectory Prediction"	"2018"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"2864"	"Multi-future Trajectory Prediction"	"2019"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"2865"	"Multi-future Trajectory Prediction"	"2020"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"0"	"0"	"0"
"2866"	"Multi-future Trajectory Prediction"	"2021"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"0"	"0"	"0"
"2867"	"Multi-label zero-shot learning"	"2015"	""	""	"1.0"	"1"	""	""	"1"	"0"	"1"
"2868"	"Multi-label zero-shot learning"	"2016"	""	""	"1.0"	"1"	""	""	"1"	"0"	"1"
"2869"	"Multi-label zero-shot learning"	"2017"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"1"
"2870"	"Multi-label zero-shot learning"	"2020"	""	""	"1.0"	"1"	""	""	"1"	"0"	"1"
"2871"	"Multi-label zero-shot learning"	"2021"	""	""	"1.0"	"2"	""	""	"1"	"0"	"1"
"2872"	"Multi-modal Subspace Clustering"	"2018"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"1"	"0"	"0"
"2873"	"Multi-object colocalization"	"2020"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2874"	"Multi-object discovery"	"2020"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
"2875"	"Multi-object discovery"	"2021"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2876"	"Multi-target Domain Adaptation"	"2014"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
"2877"	"Multi-target Domain Adaptation"	"2019"	"0.0"	"0.9999999999999999"	"1.0"	"6"	""	""	"1"	"0"	"0"
"2878"	"Multi-target Domain Adaptation"	"2020"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2879"	"Multi-target Domain Adaptation"	"2021"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"1"	"0"	"0"
"2880"	"Multi-tissue Nucleus Segmentation"	"2014"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"2881"	"Multi-tissue Nucleus Segmentation"	"2015"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"2882"	"Multi-tissue Nucleus Segmentation"	"2016"	""	""	"1.0"	"2"	""	""	"0"	"0"	"0"
"2883"	"Multi-tissue Nucleus Segmentation"	"2017"	""	""	"1.0"	"2"	""	""	"0"	"0"	"0"
"2884"	"Multi-tissue Nucleus Segmentation"	"2018"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	""	""	"0"	"0"	"0"
"2885"	"Multi-tissue Nucleus Segmentation"	"2019"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"2886"	"Multi-tissue Nucleus Segmentation"	"2020"	""	""	"1.0"	"2"	""	""	"0"	"0"	"0"
"2887"	"Multi-view Subspace Clustering"	"2016"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2888"	"Multi-view Subspace Clustering"	"2018"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	""	""	"1"	"0"	"0"
"2889"	"Multi-view Subspace Clustering"	"2019"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2890"	"Multi-view Subspace Clustering"	"2020"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2891"	"Multilingual Machine Comprehension in English Hindi"	"2020"	""	""	"1.0"	"1"	""	""	"0"	"1"	"0"
"2892"	"Multilingual Word Embeddings"	"2017"	"0.0"	"1.0"	"1.0"	"2"	""	""	"0"	"0"	"1"
"2893"	"Multilingual Word Embeddings"	"2018"	""	""	"1.0"	"6"	""	""	"0"	"0"	"1"
"2894"	"Multilingual Word Embeddings"	"2019"	""	""	"1.0"	"3"	""	""	"0"	"0"	"1"
"2895"	"Multimodal Abstractive Text Summarization"	"2020"	""	""	"1.0"	"1"	""	""	"0"	"1"	"0"
"2896"	"Multimodal Activity Recognition"	"2014"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2897"	"Multimodal Activity Recognition"	"2015"	"0.5"	"0.8112781244591328"	"0.8"	"4"	""	""	"1"	"0"	"0"
"2898"	"Multimodal Activity Recognition"	"2016"	"0.0"	"1.0000000000000002"	"0.9999999999999998"	"5"	""	""	"1"	"0"	"0"
"2899"	"Multimodal Activity Recognition"	"2017"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"2900"	"Multimodal Activity Recognition"	"2018"	"0.2375"	"0.9619555747789695"	"0.8311688311688311"	"16"	""	""	"1"	"0"	"0"
"2901"	"Multimodal Activity Recognition"	"2019"	"0.16666666666666666"	"0.9697238998682473"	"0.9"	"6"	""	""	"1"	"0"	"0"
"2902"	"Multimodal Activity Recognition"	"2020"	"0.0"	"1.0"	"1.0"	"4"	""	""	"1"	"0"	"0"
"2903"	"Multimodal Deep Learning"	"2020"	""	""	"1.0"	"1"	"2014.0"	"63637.0"	"0"	"1"	"1"
"2904"	"Multimodal Deep Learning"	"2021"	""	""	"1.0"	"1"	""	""	"0"	"1"	"1"
"2905"	"Multimodal Emotion Recognition"	"2016"	""	""	"1.0"	"1"	""	""	"1"	"1"	"0"
"2906"	"Multimodal Emotion Recognition"	"2017"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"1"	"1"	"0"
"2907"	"Multimodal Emotion Recognition"	"2018"	"0.5"	"0.8194483718728035"	"0.7111111111111111"	"8"	""	""	"1"	"1"	"0"
"2908"	"Multimodal Emotion Recognition"	"2019"	"0.5"	"0.7896900821428474"	"0.6666666666666666"	"6"	""	""	"1"	"1"	"0"
"2909"	"Multimodal Emotion Recognition"	"2020"	"0.4"	"0.8649735207179273"	"0.7575757575757575"	"5"	""	""	"1"	"1"	"0"
"2910"	"Multimodal Emotion Recognition"	"2021"	""	""	"1.0"	"2"	""	""	"1"	"1"	"0"
"2911"	"Multimodal Machine Translation"	"2016"	"0.16666666666666666"	"0.9697238998682473"	"0.8999999999999998"	"6"	"2016.0"	"17276.0"	"1"	"1"	"0"
