""	"task"	"year"	"gini"	"pielou"	"simpson"	"task_size"	"task_age"	"pwc_size"	"CV"	"NLP"	"Methodology"
"887"	"Information Retrieval"	"2020"	"0.351213282247765"	"0.9209832898690157"	"0.5282608695652173"	"54"	"2007.0"	"63637"	"0"	"1"	"0"
"888"	"Information Retrieval"	"2021"	"0.28402366863905326"	"0.9517149610154454"	"0.7788018433179724"	"26"	"2007.0"	"37713"	"0"	"1"	"0"
"889"	"Instance Search"	"2017"	""	""	"1.0"	"2"	"2014.0"	"23430"	"1"	"0"	"0"
"890"	"Instance Segmentation"	"2014"	""	""	"1.0"	"1"	"2012.0"	"9766"	"1"	"0"	"0"
"891"	"Instance Segmentation"	"2016"	"0.36363636363636365"	"0.8508642289005679"	"0.7908496732026146"	"11"	"2012.0"	"17276"	"1"	"0"	"0"
"892"	"Instance Segmentation"	"2017"	"0.5238095238095238"	"0.7802068959750889"	"0.6533333333333333"	"28"	"2012.0"	"23430"	"1"	"0"	"0"
"893"	"Instance Segmentation"	"2018"	"0.8191214470284237"	"0.4846069036359904"	"0.21252873563218388"	"86"	"2012.0"	"36754"	"1"	"0"	"0"
"894"	"Instance Segmentation"	"2019"	"0.8425925925925926"	"0.46483658929407873"	"0.2041748719968492"	"144"	"2012.0"	"49025"	"1"	"0"	"0"
"895"	"Instance Segmentation"	"2020"	"0.8447971781305115"	"0.4836120311077882"	"0.11670301963060054"	"216"	"2012.0"	"63637"	"1"	"0"	"0"
"896"	"Instance Segmentation"	"2021"	"0.8053030303030303"	"0.5604548761968969"	"0.1794253938832252"	"176"	"2012.0"	"37713"	"1"	"0"	"0"
"897"	"Interest Point Detection"	"2013"	""	""	"1.0"	"1"	"2013.0"	"6822"	"1"	"0"	"0"
"898"	"Intrusion Detection"	"2018"	""	""	"1.0"	"2"	"2013.0"	"36754"	"0"	"0"	"0"
"899"	"Intrusion Detection"	"2019"	""	""	"1.0"	"7"	"2013.0"	"49025"	"0"	"0"	"0"
"900"	"Intrusion Detection"	"2020"	"0.8181818181818182"	"0.43949698692151334"	"0.5990099009900991"	"11"	"2013.0"	"63637"	"0"	"0"	"0"
"901"	"Intrusion Detection"	"2021"	""	""	"1.0"	"9"	"2013.0"	"37713"	"0"	"0"	"0"
"902"	"Keyword Spotting"	"2017"	""	""	"1.0"	"1"	"2012.0"	"23430"	"0"	"0"	"0"
"903"	"Keyword Spotting"	"2018"	""	""	"1.0"	"6"	"2012.0"	"36754"	"0"	"0"	"0"
"904"	"Keyword Spotting"	"2019"	"0.75"	"0.5435644431995964"	"0.64"	"8"	"2012.0"	"49025"	"0"	"0"	"0"
"905"	"Keyword Spotting"	"2020"	"0.8"	"0.46899559358928117"	"0.6097560975609756"	"10"	"2012.0"	"63637"	"0"	"0"	"0"
"906"	"Keyword Spotting"	"2021"	"0.8421052631578947"	"0.37270529641671113"	"0.4135166093928981"	"19"	"2012.0"	"37713"	"0"	"0"	"0"
"907"	"Knowledge Base Population"	"2020"	"0.0"	"1.0"	"1.0"	"2"	"2012.0"	"63637"	"0"	"1"	"0"
"908"	"Knowledge Graph Completion"	"2015"	""	""	"1.0"	"1"	"2014.0"	"12115"	"0"	"0"	"0"
"909"	"Knowledge Graph Completion"	"2016"	""	""	"1.0"	"3"	"2014.0"	"17276"	"0"	"0"	"0"
"910"	"Knowledge Graph Completion"	"2017"	""	""	"1.0"	"7"	"2014.0"	"23430"	"0"	"0"	"0"
"911"	"Knowledge Graph Completion"	"2018"	""	""	"1.0"	"5"	"2014.0"	"36754"	"0"	"0"	"0"
"912"	"Knowledge Graph Completion"	"2019"	"0.7971014492753623"	"0.46372396160615587"	"0.3603542234332425"	"23"	"2014.0"	"49025"	"0"	"0"	"0"
"913"	"Knowledge Graph Completion"	"2020"	"0.8260869565217391"	"0.382681806338349"	"0.32816377171215877"	"23"	"2014.0"	"63637"	"0"	"0"	"0"
"914"	"Knowledge Graph Completion"	"2021"	"0.5833333333333334"	"0.6826061944859854"	"0.423529411764706"	"12"	"2014.0"	"37713"	"0"	"0"	"0"
"915"	"Knowledge Graph Embedding"	"2014"	""	""	"1.0"	"1"	"2014.0"	"9766"	"0"	"0"	"0"
"916"	"Knowledge Graph Embedding"	"2015"	""	""	"1.0"	"5"	"2014.0"	"12115"	"0"	"0"	"0"
"917"	"Knowledge Graph Embedding"	"2016"	""	""	"1.0"	"3"	"2014.0"	"17276"	"0"	"0"	"0"
"918"	"Knowledge Graph Embedding"	"2017"	""	""	"1.0"	"7"	"2014.0"	"23430"	"0"	"0"	"0"
"919"	"Knowledge Graph Embedding"	"2018"	""	""	"1.0"	"5"	"2014.0"	"36754"	"0"	"0"	"0"
"920"	"Knowledge Graph Embedding"	"2019"	""	""	"1.0"	"25"	"2014.0"	"49025"	"0"	"0"	"0"
"921"	"Knowledge Graph Embedding"	"2020"	"0.85"	"0.3589962496465303"	"0.40899795501022496"	"20"	"2014.0"	"63637"	"0"	"0"	"0"
"922"	"Knowledge Graph Embedding"	"2021"	""	""	"1.0"	"15"	"2014.0"	"37713"	"0"	"0"	"0"
"923"	"Knowledge Graphs"	"2014"	""	""	"1.0"	"1"	"2013.0"	"9766"	"0"	"0"	"0"
"924"	"Knowledge Graphs"	"2015"	""	""	"1.0"	"3"	"2013.0"	"12115"	"0"	"0"	"0"
"925"	"Knowledge Graphs"	"2016"	""	""	"1.0"	"6"	"2013.0"	"17276"	"0"	"0"	"0"
"926"	"Knowledge Graphs"	"2017"	"0.8636363636363638"	"0.3346489759784664"	"0.4013266998341625"	"22"	"2013.0"	"23430"	"0"	"0"	"0"
"927"	"Knowledge Graphs"	"2018"	"0.7066666666666667"	"0.6219952287757082"	"0.4778287461773699"	"25"	"2013.0"	"36754"	"0"	"0"	"0"
"928"	"Knowledge Graphs"	"2019"	"0.78"	"0.535788594204137"	"0.1983323888933862"	"70"	"2013.0"	"49025"	"0"	"0"	"0"
"929"	"Knowledge Graphs"	"2020"	"0.743131868131868"	"0.6100183302617592"	"0.18785871463896006"	"91"	"2013.0"	"63637"	"0"	"0"	"0"
"930"	"Knowledge Graphs"	"2021"	"0.6417112299465241"	"0.7307580443072654"	"0.3434343434343435"	"68"	"2013.0"	"37713"	"0"	"0"	"0"
"931"	"Language Identification"	"2016"	""	""	"1.0"	"3"	"2001.0"	"17276"	"0"	"1"	"0"
"932"	"Language Identification"	"2017"	""	""	"1.0"	"4"	"2001.0"	"23430"	"0"	"1"	"0"
"933"	"Language Identification"	"2018"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	"2001.0"	"36754"	"0"	"1"	"0"
"934"	"Language Identification"	"2019"	"0.48148148148148145"	"0.8288713632524444"	"0.6532258064516129"	"9"	"2001.0"	"49025"	"0"	"1"	"0"
"935"	"Language Identification"	"2020"	"0.75"	"0.4831881303119284"	"0.30769230769230765"	"20"	"2001.0"	"63637"	"0"	"1"	"0"
"936"	"Language Identification"	"2021"	"0.4285714285714286"	"0.8322488896002306"	"0.644736842105263"	"7"	"2001.0"	"37713"	"0"	"1"	"0"
"937"	"Language Modelling"	"2012"	"0.75"	"0.5435644431995964"	"0.64"	"8"	"2001.0"	"4735"	"0"	"1"	"0"
"938"	"Language Modelling"	"2013"	"0.4"	"0.8649735207179273"	"0.7575757575757577"	"5"	"2001.0"	"6822"	"0"	"1"	"0"
"939"	"Language Modelling"	"2014"	"0.5"	"0.7896900821428474"	"0.6666666666666666"	"6"	"2001.0"	"9766"	"0"	"1"	"0"
"940"	"Language Modelling"	"2015"	"0.4722222222222222"	"0.8378944035003396"	"0.623076923076923"	"18"	"2001.0"	"12115"	"0"	"1"	"0"
"941"	"Language Modelling"	"2016"	"0.6461538461538462"	"0.7083058010151706"	"0.30881681132937416"	"52"	"2001.0"	"17276"	"0"	"1"	"0"
"942"	"Language Modelling"	"2017"	"0.716374269005848"	"0.6465803191848927"	"0.28594059405940586"	"76"	"2001.0"	"23430"	"0"	"1"	"0"
"943"	"Language Modelling"	"2018"	"0.687683284457478"	"0.6986919523830911"	"0.31221572449642626"	"124"	"2001.0"	"36754"	"0"	"1"	"0"
"944"	"Language Modelling"	"2019"	"0.693941908713693"	"0.7302494529125644"	"0.18424901104269573"	"241"	"2001.0"	"49025"	"0"	"1"	"0"
"945"	"Language Modelling"	"2020"	"0.5840988626421697"	"0.8326136484613424"	"0.2644466851938385"	"254"	"2001.0"	"63637"	"0"	"1"	"0"
"946"	"Language Modelling"	"2021"	"0.5184920748250749"	"0.8676688164096121"	"0.37031291700026686"	"149"	"2001.0"	"37713"	"0"	"1"	"0"
"947"	"Link Prediction"	"2013"	"0.0"	"1.0"	"0.9999999999999999"	"6"	"2007.0"	"6822"	"0"	"0"	"0"
"948"	"Link Prediction"	"2014"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2007.0"	"9766"	"0"	"0"	"0"
"949"	"Link Prediction"	"2015"	"0.5"	"0.8129072918469556"	"0.6666666666666667"	"12"	"2007.0"	"12115"	"0"	"0"	"0"
"950"	"Link Prediction"	"2016"	"0.4880952380952381"	"0.8273803442782919"	"0.5157894736842105"	"21"	"2007.0"	"17276"	"0"	"0"	"0"
"951"	"Link Prediction"	"2017"	"0.4666666666666667"	"0.8717148065314352"	"0.5802821932487946"	"57"	"2007.0"	"23430"	"0"	"0"	"0"
"952"	"Link Prediction"	"2018"	"0.5196787148594377"	"0.8550500122003228"	"0.5415880503144654"	"83"	"2007.0"	"36754"	"0"	"0"	"0"
"953"	"Link Prediction"	"2019"	"0.6843137254901961"	"0.7512014633626304"	"0.3037220843672457"	"204"	"2007.0"	"49025"	"0"	"0"	"0"
"954"	"Link Prediction"	"2020"	"0.6335374470089495"	"0.7917256647983479"	"0.38061615490727013"	"193"	"2007.0"	"63637"	"0"	"0"	"0"
"955"	"Link Prediction"	"2021"	"0.5579450418160097"	"0.8285862427957132"	"0.46027353520302267"	"93"	"2007.0"	"37713"	"0"	"0"	"0"
"956"	"Lip Reading"	"2016"	"0.0"	"1.0"	"1.0"	"2"	"2014.0"	"17276"	"0"	"0"	"0"
"957"	"Lip Reading"	"2017"	""	""	"1.0"	"1"	"2014.0"	"23430"	"0"	"0"	"0"
"958"	"Lip Reading"	"2018"	"0.7142857142857143"	"0.5916727785823274"	"0.6621621621621622"	"7"	"2014.0"	"36754"	"0"	"0"	"0"
"959"	"Lip Reading"	"2019"	""	""	"1.0"	"8"	"2014.0"	"49025"	"0"	"0"	"0"
"960"	"Lip Reading"	"2020"	"0.47368421052631576"	"0.8350554511591554"	"0.7474120082815735"	"19"	"2014.0"	"63637"	"0"	"0"	"0"
"961"	"Lip Reading"	"2021"	""	""	"1.0"	"4"	"2014.0"	"37713"	"0"	"0"	"0"
"962"	"Lip to Speech Synthesis"	"2020"	""	""	"1.0"	"1"	"2020.0"	"63637"	"1"	"0"	"0"
"963"	"Long-tail Learning"	"2017"	""	""	"1.0"	"1"	"2017.0"	"23430"	"0"	"0"	"1"
"964"	"Long-tail Learning"	"2019"	"0.17460317460317462"	"0.9776664355457635"	"0.9204545454545455"	"18"	"2017.0"	"49025"	"0"	"0"	"1"
"965"	"Long-tail Learning"	"2020"	"0.4421768707482993"	"0.874908736501432"	"0.648529411764706"	"21"	"2017.0"	"63637"	"0"	"0"	"1"
"966"	"Long-tail Learning"	"2021"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2017.0"	"37713"	"0"	"0"	"1"
"967"	"Machine Translation"	"2014"	"0.6000000000000001"	"0.7298466991620974"	"0.617283950617284"	"10"	"2007.0"	"9766"	"0"	"1"	"0"
"968"	"Machine Translation"	"2015"	"0.4444444444444444"	"0.8527924884900405"	"0.7714285714285714"	"9"	"2007.0"	"12115"	"0"	"1"	"0"
"969"	"Machine Translation"	"2016"	"0.4728260869565218"	"0.8559441378084306"	"0.6320191158900835"	"46"	"2007.0"	"17276"	"0"	"1"	"0"
"970"	"Machine Translation"	"2017"	"0.4801587301587301"	"0.8508408225077225"	"0.6273115220483642"	"63"	"2007.0"	"23430"	"0"	"1"	"0"
"971"	"Machine Translation"	"2018"	"0.44070512820512814"	"0.8853101078770329"	"0.6517680339462517"	"96"	"2007.0"	"36754"	"0"	"1"	"0"
"972"	"Machine Translation"	"2019"	"0.48759541984732824"	"0.8655575348730348"	"0.5899886547254788"	"131"	"2007.0"	"49025"	"0"	"1"	"0"
"973"	"Machine Translation"	"2020"	"0.5385714285714286"	"0.8535277889331407"	"0.42052144659377616"	"100"	"2007.0"	"63637"	"0"	"1"	"0"
"974"	"Machine Translation"	"2021"	"0.5089605734767025"	"0.8626784569831896"	"0.5057894736842105"	"62"	"2007.0"	"37713"	"0"	"1"	"0"
"975"	"Malware Classification"	"2018"	""	""	"1.0"	"1"	"2015.0"	"36754"	"0"	"0"	"0"
"976"	"Malware Classification"	"2019"	""	""	"1.0"	"2"	"2015.0"	"49025"	"0"	"0"	"0"
"977"	"Malware Classification"	"2020"	""	""	"1.0"	"5"	"2015.0"	"63637"	"0"	"0"	"0"
"978"	"Malware Classification"	"2021"	""	""	"1.0"	"5"	"2015.0"	"37713"	"0"	"0"	"0"
"979"	"Mathematical Question Answering"	"2019"	"0.0"	"1.0"	"1.0"	"2"	"2019.0"	"49025"	"0"	"1"	"0"
"980"	"Mathematical Question Answering"	"2020"	""	""	"1.0"	"1"	"2019.0"	"63637"	"0"	"1"	"0"
"981"	"Mathematical Question Answering"	"2021"	""	""	"1.0"	"1"	"2019.0"	"37713"	"0"	"1"	"0"
"982"	"Matrix Completion"	"2011"	""	""	"1.0"	"1"	"2009.0"	"359"	"0"	"0"	"1"
"983"	"Matrix Completion"	"2013"	""	""	"1.0"	"1"	"2009.0"	"6822"	"0"	"0"	"1"
"984"	"Matrix Completion"	"2015"	""	""	"1.0"	"1"	"2009.0"	"12115"	"0"	"0"	"1"
"985"	"Matrix Completion"	"2017"	"0.0"	"1.0"	"1.0"	"2"	"2009.0"	"23430"	"0"	"0"	"1"
"986"	"Matrix Completion"	"2018"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	"2009.0"	"36754"	"0"	"0"	"1"
"987"	"Matrix Completion"	"2019"	""	""	"1.0"	"1"	"2009.0"	"49025"	"0"	"0"	"1"
"988"	"Medical Diagnosis"	"2020"	"0.0"	"1.0"	"1.0"	"2"	"2008.0"	"63637"	"1"	"0"	"0"
"989"	"Medical Diagnosis"	"2021"	"0.0"	"1.0"	"1.0"	"2"	"2008.0"	"37713"	"1"	"0"	"0"
"990"	"Medical Image Generation"	"2020"	""	""	"1.0"	"1"	"2017.0"	"63637"	"0"	"0"	"0"
"991"	"Medical Image Registration"	"2008"	""	""	"1.0"	"1"	"2011.0"	"202"	"0"	"0"	"0"
"992"	"Medical Image Registration"	"2018"	""	""	"1.0"	"1"	"2011.0"	"36754"	"0"	"0"	"0"
"993"	"Medical Image Registration"	"2019"	""	""	"1.0"	"1"	"2011.0"	"49025"	"0"	"0"	"0"
"994"	"Medical Image Segmentation"	"2013"	""	""	"1.0"	"1"	"2014.0"	"6822"	"1"	"0"	"0"
"995"	"Medical Image Segmentation"	"2014"	""	""	"1.0"	"1"	"2014.0"	"9766"	"1"	"0"	"0"
"996"	"Medical Image Segmentation"	"2015"	"0.125"	"0.979569764547061"	"0.9142857142857144"	"8"	"2014.0"	"12115"	"1"	"0"	"0"
"997"	"Medical Image Segmentation"	"2016"	"0.2"	"0.9602297178607613"	"0.9259259259259257"	"5"	"2014.0"	"17276"	"1"	"0"	"0"
"998"	"Medical Image Segmentation"	"2017"	"0.4"	"0.8649735207179273"	"0.7575757575757577"	"5"	"2014.0"	"23430"	"1"	"0"	"0"
"999"	"Medical Image Segmentation"	"2018"	"0.5769230769230769"	"0.7623009117278055"	"0.40821256038647336"	"26"	"2014.0"	"36754"	"1"	"0"	"0"
"1000"	"Medical Image Segmentation"	"2019"	"0.5289855072463768"	"0.8124542330180222"	"0.39507094846900664"	"46"	"2014.0"	"49025"	"1"	"0"	"0"
"1001"	"Medical Image Segmentation"	"2020"	"0.49941520467836253"	"0.8525636121579243"	"0.46045918367346944"	"57"	"2014.0"	"63637"	"1"	"0"	"0"
"1002"	"Medical Image Segmentation"	"2021"	"0.43148148148148147"	"0.9044640535794011"	"0.6151742993848257"	"60"	"2014.0"	"37713"	"1"	"0"	"0"
"1003"	"Meta-Learning"	"2016"	""	""	"1.0"	"1"	"2011.0"	"17276"	"0"	"0"	"1"
"1004"	"Meta-Learning"	"2017"	""	""	"1.0"	"3"	"2011.0"	"23430"	"0"	"0"	"1"
"1005"	"Meta-Learning"	"2018"	""	""	"1.0"	"1"	"2011.0"	"36754"	"0"	"0"	"1"
"1006"	"Meta-Learning"	"2019"	"0.6153846153846154"	"0.6485456026480259"	"0.3976470588235295"	"13"	"2011.0"	"49025"	"0"	"0"	"1"
"1007"	"Meta-Learning"	"2020"	"0.5307692307692308"	"0.7571910409182018"	"0.3268858800773694"	"26"	"2011.0"	"63637"	"0"	"0"	"1"
"1008"	"Meta-Learning"	"2021"	"0.65625"	"0.6445680921309757"	"0.4"	"16"	"2011.0"	"37713"	"0"	"0"	"1"
"1009"	"Meter Reading"	"2019"	""	""	"1.0"	"1"	"2015.0"	"49025"	"1"	"0"	"0"
"1010"	"Meter Reading"	"2020"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2015.0"	"63637"	"1"	"0"	"0"
"1011"	"Molecular Property Prediction"	"2019"	""	""	"1.0"	"2"	"2017.0"	"49025"	"0"	"0"	"0"
"1012"	"Molecular Property Prediction"	"2020"	"0.6666666666666666"	"0.6500224216483541"	"0.6923076923076922"	"6"	"2017.0"	"63637"	"0"	"0"	"0"
"1013"	"Molecular Property Prediction"	"2021"	""	""	"1.0"	"9"	"2017.0"	"37713"	"0"	"0"	"0"
"1014"	"Motion Capture"	"2015"	""	""	"1.0"	"1"	"2008.0"	"12115"	"1"	"0"	"0"
"1015"	"Motion Capture"	"2016"	"0.19999999999999998"	"0.9609640474436812"	"0.8928571428571428"	"5"	"2008.0"	"17276"	"1"	"0"	"0"
"1016"	"Motion Capture"	"2017"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2008.0"	"23430"	"1"	"0"	"0"
"1017"	"Motion Capture"	"2018"	"0.16666666666666666"	"0.9697238998682473"	"0.9"	"6"	"2008.0"	"36754"	"1"	"0"	"0"
"1018"	"Motion Capture"	"2019"	""	""	"1.0"	"2"	"2008.0"	"49025"	"1"	"0"	"0"
"1019"	"Motion Capture"	"2020"	"0.48888888888888893"	"0.8120808359231132"	"0.5102040816326531"	"15"	"2008.0"	"63637"	"1"	"0"	"0"
"1020"	"Motion Capture"	"2021"	"0.41818181818181815"	"0.8596610491977074"	"0.6111111111111112"	"11"	"2008.0"	"37713"	"1"	"0"	"0"
"1021"	"Motion Forecasting"	"2019"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2017.0"	"49025"	"1"	"0"	"0"
"1022"	"Motion Forecasting"	"2020"	"0.5555555555555556"	"0.7233083338141042"	"0.5192307692307693"	"9"	"2017.0"	"63637"	"1"	"0"	"0"
"1023"	"Motion Forecasting"	"2021"	"0.611111111111111"	"0.7091479170272448"	"0.5142857142857143"	"12"	"2017.0"	"37713"	"1"	"0"	"0"
"1024"	"Multi-Object Tracking"	"2015"	"0.4"	"0.8649735207179273"	"0.7575757575757575"	"5"	"2011.0"	"12115"	"1"	"0"	"0"
"1025"	"Multi-Object Tracking"	"2016"	"0.35000000000000003"	"0.9138646883853215"	"0.769230769230769"	"10"	"2011.0"	"17276"	"1"	"0"	"0"
"1026"	"Multi-Object Tracking"	"2017"	"0.5"	"0.8189342325838687"	"0.6351648351648352"	"17"	"2011.0"	"23430"	"1"	"0"	"0"
"1027"	"Multi-Object Tracking"	"2018"	"0.445945945945946"	"0.8790474324003806"	"0.6642406598738475"	"37"	"2011.0"	"36754"	"1"	"0"	"0"
"1028"	"Multi-Object Tracking"	"2019"	"0.4395604395604396"	"0.8655481980111398"	"0.6759999999999999"	"52"	"2011.0"	"49025"	"1"	"0"	"0"
"1029"	"Multi-Object Tracking"	"2020"	"0.6543478260869565"	"0.7498702500093087"	"0.3720426477621177"	"115"	"2011.0"	"63637"	"1"	"0"	"0"
"1030"	"Multi-Object Tracking"	"2021"	"0.48148148148148157"	"0.8598208816014932"	"0.6206896551724139"	"60"	"2011.0"	"37713"	"1"	"0"	"0"
"1031"	"Multi-Oriented Scene Text Detection"	"2017"	"0.19999999999999998"	"0.9609640474436812"	"0.8928571428571428"	"5"	"2017.0"	"23430"	"1"	"0"	"0"
"1032"	"Multi-Oriented Scene Text Detection"	"2018"	"0.16666666666666666"	"0.9697238998682473"	"0.9"	"6"	"2017.0"	"36754"	"1"	"0"	"0"
"1033"	"Multi-Oriented Scene Text Detection"	"2020"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2017.0"	"63637"	"1"	"0"	"0"
"1034"	"Multi-agent Reinforcement Learning"	"2018"	""	""	"1.0"	"1"	"2009.0"	"36754"	"0"	"0"	"1"
"1035"	"Multi-agent Reinforcement Learning"	"2019"	"0.0"	"1.0"	"1.0"	"2"	"2009.0"	"49025"	"0"	"0"	"1"
"1036"	"Multi-agent Reinforcement Learning"	"2020"	""	""	"1.0"	"1"	"2009.0"	"63637"	"0"	"0"	"1"
"1037"	"Multimodal Deep Learning"	"2020"	""	""	"1.0"	"1"	"2014.0"	"63637"	"0"	"1"	"1"
"1038"	"Multimodal Deep Learning"	"2021"	""	""	"1.0"	"1"	"2014.0"	"37713"	"0"	"1"	"1"
"1039"	"Multimodal Machine Translation"	"2016"	"0.16666666666666666"	"0.9697238998682473"	"0.8999999999999998"	"6"	"2016.0"	"17276"	"1"	"1"	"0"
"1040"	"Multimodal Machine Translation"	"2017"	"0.5"	"0.8112781244591328"	"0.8"	"4"	"2016.0"	"23430"	"1"	"1"	"0"
"1041"	"Multimodal Machine Translation"	"2018"	"0.4"	"0.835975008086505"	"0.5555555555555555"	"10"	"2016.0"	"36754"	"1"	"1"	"0"
"1042"	"Multimodal Machine Translation"	"2019"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2016.0"	"49025"	"1"	"1"	"0"
"1043"	"Multimodal Machine Translation"	"2020"	"0.7142857142857143"	"0.5916727785823274"	"0.6621621621621622"	"7"	"2016.0"	"63637"	"1"	"1"	"0"
"1044"	"Multimodal Machine Translation"	"2021"	"0.0"	"1.0"	"1.0"	"2"	"2016.0"	"37713"	"1"	"1"	"0"
"1045"	"Multivariate Time Series Forecasting"	"2016"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	"2016.0"	"17276"	"0"	"0"	"1"
"1046"	"Multivariate Time Series Forecasting"	"2017"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2016.0"	"23430"	"0"	"0"	"1"
"1047"	"Multivariate Time Series Forecasting"	"2018"	"0.2222222222222222"	"0.9591479170272448"	"0.8999999999999999"	"6"	"2016.0"	"36754"	"0"	"0"	"1"
"1048"	"Multivariate Time Series Forecasting"	"2019"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2016.0"	"49025"	"0"	"0"	"1"
"1049"	"Multivariate Time Series Forecasting"	"2020"	"0.0"	"1.0"	"1.0"	"2"	"2016.0"	"63637"	"0"	"0"	"1"
"1050"	"Music Generation"	"2012"	"0.0"	"1.0"	"1.0"	"2"	"2012.0"	"4735"	"0"	"0"	"0"
"1051"	"Music Generation"	"2014"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2012.0"	"9766"	"0"	"0"	"0"
"1052"	"Music Generation"	"2016"	""	""	"1.0"	"1"	"2012.0"	"17276"	"0"	"0"	"0"
"1053"	"Music Generation"	"2017"	"0.19999999999999998"	"0.9609640474436812"	"0.8928571428571428"	"5"	"2012.0"	"23430"	"0"	"0"	"0"
"1054"	"Music Generation"	"2018"	"0.2142857142857143"	"0.9629610647945144"	"0.890909090909091"	"7"	"2012.0"	"36754"	"0"	"0"	"0"
"1055"	"Music Generation"	"2019"	"0.25"	"0.9306282244165778"	"0.7619047619047619"	"8"	"2012.0"	"49025"	"0"	"0"	"0"
"1056"	"Music Generation"	"2020"	"0.2626262626262626"	"0.9538124722248904"	"0.7941176470588235"	"18"	"2012.0"	"63637"	"0"	"0"	"0"
"1057"	"Music Generation"	"2021"	"0.0"	"1.0"	"1.0"	"2"	"2012.0"	"37713"	"0"	"0"	"0"
"1058"	"Named Entity Recognition"	"2003"	"0.0"	"1.0"	"1.0"	"2"	"2003.0"	"11"	"0"	"1"	"0"
"1059"	"Named Entity Recognition"	"2012"	"0.0"	"1.0"	"1.0"	"2"	"2003.0"	"4735"	"0"	"1"	"0"
"1060"	"Named Entity Recognition"	"2013"	"0.5"	"0.8112781244591328"	"0.8"	"4"	"2003.0"	"6822"	"0"	"1"	"0"
"1061"	"Named Entity Recognition"	"2014"	"0.47058823529411775"	"0.8273827226644264"	"0.5226039783001809"	"17"	"2003.0"	"9766"	"0"	"1"	"0"
"1062"	"Named Entity Recognition"	"2015"	"0.5384615384615385"	"0.7173356949936162"	"0.4082125603864735"	"13"	"2003.0"	"12115"	"0"	"1"	"0"
"1063"	"Named Entity Recognition"	"2016"	"0.5833333333333333"	"0.7566052389995909"	"0.4337349397590362"	"24"	"2003.0"	"17276"	"0"	"1"	"0"
"1064"	"Named Entity Recognition"	"2017"	"0.5878378378378379"	"0.7294598801312964"	"0.3433659393027339"	"37"	"2003.0"	"23430"	"0"	"1"	"0"
"1065"	"Named Entity Recognition"	"2018"	"0.6128071481757258"	"0.7197211984514609"	"0.22014109347442676"	"79"	"2003.0"	"36754"	"0"	"1"	"0"
"1066"	"Named Entity Recognition"	"2019"	"0.6464864864864864"	"0.7507733411614753"	"0.24029136864276618"	"148"	"2003.0"	"49025"	"0"	"1"	"0"
"1067"	"Named Entity Recognition"	"2020"	"0.5899159663865546"	"0.8035955622512229"	"0.2594995366079703"	"140"	"2003.0"	"63637"	"0"	"1"	"0"
"1068"	"Named Entity Recognition"	"2021"	"0.5166666666666667"	"0.8562592407441453"	"0.382398120538538"	"92"	"2003.0"	"37713"	"0"	"1"	"0"
"1069"	"Natural Language Inference"	"2014"	""	""	"1.0"	"5"	"2009.0"	"9766"	"0"	"1"	"0"
"1070"	"Natural Language Inference"	"2015"	"0.09090909090909091"	"0.9940302114769566"	"0.9918032786885248"	"11"	"2009.0"	"12115"	"0"	"1"	"0"
"1071"	"Natural Language Inference"	"2016"	"0.75"	"0.5608244837210251"	"0.5124183006535948"	"28"	"2009.0"	"17276"	"0"	"1"	"0"
"1072"	"Natural Language Inference"	"2017"	"0.7219047619047619"	"0.6418860585698927"	"0.3451767304860089"	"75"	"2009.0"	"23430"	"0"	"1"	"0"
"1073"	"Natural Language Inference"	"2018"	"0.7371428571428571"	"0.6573228301787596"	"0.2796165259073272"	"175"	"2009.0"	"36754"	"0"	"1"	"0"
"1074"	"Natural Language Inference"	"2019"	"0.6867588932806324"	"0.7448041800234958"	"0.3016829420319967"	"264"	"2009.0"	"49025"	"0"	"1"	"0"
"1075"	"Natural Language Inference"	"2020"	"0.7170844137136273"	"0.7249374161151522"	"0.21480354344943958"	"267"	"2009.0"	"63637"	"0"	"1"	"0"
"1076"	"Natural Language Inference"	"2021"	"0.5960552268244576"	"0.8243779241225728"	"0.3677934453673298"	"169"	"2009.0"	"37713"	"0"	"1"	"0"
"1077"	"Node Classification"	"2014"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"1998.0"	"9766"	"0"	"0"	"0"
"1078"	"Node Classification"	"2015"	"0.26153846153846155"	"0.9475231583990614"	"0.8535353535353535"	"13"	"1998.0"	"12115"	"0"	"0"	"0"
